company_id,company_name,city,trade_name,service_slug,service_name,confidence,evidence_text,source_field,reason,suggested_action,quality_status,quality_note,reviewer_decision,reviewer_note
"0034536f-2b0f-4c69-beae-52857a03422c","Klepp Absauganlagen GmbH","Bad Aibling","Bauunternehmen","umbau","Umbau","high","Aibling. Auf der Firmenwebsite werden u. a. Leistungen in den Bereichen Metallbau, Umbau, Netzwerktechnik beschrieben. Der Eintrag wurde aus öffentlich zugänglichen Unternehmensquellen vorbereitet. Der Eintrag ist noch nicht","companies.description","Service-Name direkt in companies.description gefunden und fachlich dem Gewerk bauunternehmen zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"1ae2fe75-3947-4b8d-b4c4-4a35f7c7b640","M. Schwendemann Bauunternehmung GmbH","Bad Aibling","Bauunternehmen","umbau","Umbau","high","tion in Bad Aibling. Auf der Firmenwebsite werden u. a. Leistungen in den Bereichen Umbau, Sanierung, Schreinerarbeiten beschrieben. Der Eintrag wurde aus öffentlich zugänglichen Unternehmensquellen vorbereitet. Der Eintrag i","companies.description","Service-Name direkt in companies.description gefunden und fachlich dem Gewerk bauunternehmen zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"5e1a07be-6348-43c0-8882-da5fe79ffd7e","Metallbau - Bad Aibling","Bad Aibling","Bauunternehmen","umbau","Umbau","high","ad Aibling. Auf der Firmenwebsite werden u. a. Leistungen in den Bereichen Metallbau, Umbau, Netzwerktechnik beschrieben. Der Eintrag wurde aus öffentlich zugänglichen Unternehmensquellen vorbereitet. Der Eintrag ist noch nic","companies.description","Service-Name direkt in companies.description gefunden und fachlich dem Gewerk bauunternehmen zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"77d8dd1c-ed7a-4f35-b41c-cb10eb959b1f","Pakt Türen","Bad Aibling","Bauunternehmen","umbau","Umbau","high","en in Bad Aibling. Auf der Firmenwebsite werden u. a. Leistungen in den Bereichen Umbau, Schreinerarbeiten, Netzwerktechnik beschrieben. Der Eintrag wurde aus öffentlich zugänglichen Unternehmensquellen vorbereitet. Der Eintr","companies.description","Service-Name direkt in companies.description gefunden und fachlich dem Gewerk bauunternehmen zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"1ef9b97c-eb42-4b13-844b-d46e913417d7","Schwaiger Bau","Bad Aibling","Bauunternehmen","umbau","Umbau","high","irmenwebsite werden u. a. Leistungen in den Bereichen Maurerarbeiten, Betonarbeiten, Umbau beschrieben. Der Eintrag wurde aus öffentlich zugänglichen Unternehmensquellen vorbereitet. Der Eintrag ist noch nicht vom Betrieb bes","companies.description","Service-Name direkt in companies.description gefunden und fachlich dem Gewerk bauunternehmen zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"a6b4ecd8-5512-4592-b0c5-91d1b57de767","Umbauhilfe Meyer","Bad Aibling","Bauunternehmen","umbau","Umbau","high","Umbauhilfe Meyer ist ein Betrieb im Bereich Erdarbeiten in Bad Aibling. Auf der Firmenwebsite werden u. a. Leistungen in den Bereichen Umbau, San","companies.description","Service-Name direkt in companies.description gefunden und fachlich dem Gewerk bauunternehmen zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"41c39afa-157e-44d7-a08a-106eb9532b8a","werk.4 - Schreinerei Mathias Vierlinger","Bad Aibling","Bauunternehmen","umbau","Umbau","high","eiten in Bad Aibling. Auf der Firmenwebsite werden u. a. Leistungen in den Bereichen Umbau, Pflasterarbeiten, Schreinerarbeiten beschrieben. Der Eintrag wurde aus öffentlich zugänglichen Unternehmensquellen vorbereitet. Der E","companies.description","Service-Name direkt in companies.description gefunden und fachlich dem Gewerk bauunternehmen zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"8e1b647c-1960-4189-b767-7f745b024335","Rudolf Hasholzner","Prien am Chiemsee","Bauunternehmen","umbau","Umbau","high","Prien am Chiemsee. Auf der Firmenwebsite werden u. a. Leistungen in den Bereichen Umbau, Heizung beschrieben. Der Eintrag wurde aus öffentlich zugänglichen Unternehmensquellen vorbereitet. Der Eintrag ist noch nicht vom Betr","companies.description","Service-Name direkt in companies.description gefunden und fachlich dem Gewerk bauunternehmen zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"24345cdf-129b-4b05-95be-c162ecd1f2ff","Baumann KG – Rosenheim","Rosenheim","Bauunternehmen","umbau","Umbau","high","rbeiten in Rosenheim. Auf der Firmenwebsite werden u. a. Leistungen in den Bereichen Umbau, Sanierung, Pflasterarbeiten beschrieben. Der Eintrag wurde aus öffentlich zugänglichen Unternehmensquellen vorbereitet. Der Eintrag i","companies.description","Service-Name direkt in companies.description gefunden und fachlich dem Gewerk bauunternehmen zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"38ae9783-c4b2-4292-8a05-c0d70103da10","bauwerk singer: Holzarchitektur & moderne","Rosenheim","Bauunternehmen","umbau","Umbau","high","arbeiten in Rosenheim. Auf der Firmenwebsite werden u. a. Leistungen in den Bereichen Umbau, Sanierung, Pflasterarbeiten beschrieben. Der Eintrag wurde aus öffentlich zugänglichen Unternehmensquellen vorbereitet. Der Eintrag","companies.description","Service-Name direkt in companies.description gefunden und fachlich dem Gewerk bauunternehmen zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"facd2c47-226b-41e5-81c0-39ae99bdab6d","Architektur Krose / Hermann Krose","Kolbermoor","Architektur & Entwurf","architektur","Architektur","high","Architekt in Kolbermoor. Kostenloses Basisprofil aus kuratiertem regionalem Startdatenbestand. Dieses Profil ist noch nicht vom Betrieb verifiziert.","companies.description","Alias direkt in companies.description gefunden und fachlich dem Gewerk architekt zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"f81fa3b5-a4e4-4bf9-b2a7-2341e4a782b4","Blaesig Architekten GmbH","Kolbermoor","Architektur & Entwurf","architektur","Architektur","high","Architekt in Kolbermoor. Kostenloses Basisprofil aus kuratiertem regionalem Startdatenbestand. Dieses Profil ist noch nicht vom Betrieb verifiziert.","companies.description","Alias direkt in companies.description gefunden und fachlich dem Gewerk architekt zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"229ff305-968b-458a-a151-099cbc5e64ad","Moser Hoffmann Planungsgesellschaft UG","Kolbermoor","Architektur & Entwurf","architektur","Architektur","high","Architekt in Kolbermoor. Kostenloses Basisprofil aus kuratiertem regionalem Startdatenbestand. Dieses Profil ist noch nicht vom Betrieb verifiziert.","companies.description","Alias direkt in companies.description gefunden und fachlich dem Gewerk architekt zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"ff479029-0e27-4411-b543-45e14613ec91","WE&P GmbH","Kolbermoor","Architektur & Entwurf","architektur","Architektur","high","Architekt in Kolbermoor. Kostenloses Basisprofil aus kuratiertem regionalem Startdatenbestand. Dieses Profil ist noch nicht vom Betrieb verifiziert.","companies.description","Alias direkt in companies.description gefunden und fachlich dem Gewerk architekt zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"1c9b813a-033c-428c-b1c7-e3e9275f54f4","HOOFF Architektur - Büro Prien","Prien am Chiemsee","Architektur & Entwurf","architektur","Architektur","high","Architekt in Prien am Chiemsee. Kostenloses Basisprofil aus kuratiertem regionalem Startdatenbestand. Dieses Profil ist noch nicht vom Betrieb verifi","companies.description","Alias direkt in companies.description gefunden und fachlich dem Gewerk architekt zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"de52876d-1ac3-445e-9bed-48f65eacc947","Josef Riefer Architektur","Prien am Chiemsee","Architektur & Entwurf","architektur","Architektur","high","Architekt in Prien am Chiemsee. Kostenloses Basisprofil aus kuratiertem regionalem Startdatenbestand. Dieses Profil ist noch nicht vom Betrieb verifi","companies.description","Alias direkt in companies.description gefunden und fachlich dem Gewerk architekt zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"7249d8b9-d8f9-4efa-80c2-df51c92d36df","Püschel Architektengesellschaft mbH - Geschäftsstelle Prien","Prien am Chiemsee","Architektur & Entwurf","architektur","Architektur","high","Architekt in Prien am Chiemsee. Kostenloses Basisprofil aus kuratiertem regionalem Startdatenbestand. Dieses Profil ist noch nicht vom Betrieb verifi","companies.description","Alias direkt in companies.description gefunden und fachlich dem Gewerk architekt zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"d78edfe2-20b0-4847-8898-85e0ff7934d1","Planungsbüro Georg Gschwendtner","Reischenhart","Architektur & Entwurf","architektur","Architektur","high","Architekt in Reischenhart. Kostenloses Basisprofil aus kuratiertem regionalem Startdatenbestand. Dieses Profil ist noch nicht vom Betrieb verifiziert","companies.description","Alias direkt in companies.description gefunden und fachlich dem Gewerk architekt zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"f2c4a9e8-8a88-4d62-b329-ff3d406dfc41","STANKO & Partner Architekten","Riedering","Architektur & Entwurf","architektur","Architektur","high","Architekt in Riedering. Kostenloses Basisprofil aus kuratiertem regionalem Startdatenbestand. Dieses Profil ist noch nicht vom Betrieb verifiziert. K","companies.description","Alias direkt in companies.description gefunden und fachlich dem Gewerk architekt zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"adfd545b-147c-42a1-bfa3-ba1603a50c67","Behringer Architekten","Rosenheim","Architektur & Entwurf","architektur","Architektur","high","Architekt in Rosenheim. Kostenloses Basisprofil aus kuratiertem regionalem Startdatenbestand. Dieses Profil ist noch nicht vom Betrieb verifiziert. K","companies.description","Alias direkt in companies.description gefunden und fachlich dem Gewerk architekt zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"b9fbcc89-5e6e-4fcf-b5c5-023bc3c830f5","Finsterwalder Garten- und Landschaftsarchitektur","Rosenheim","Architektur & Entwurf","architektur","Architektur","high","Architekt in Rosenheim. Kostenloses Basisprofil aus kuratiertem regionalem Startdatenbestand. Dieses Profil ist noch nicht vom Betrieb verifiziert. K","companies.description","Alias direkt in companies.description gefunden und fachlich dem Gewerk architekt zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"767dff83-7074-4b84-a63c-43ef47e9bd70","perner architekten & ingenieure","Rosenheim","Architektur & Entwurf","architektur","Architektur","high","Architekt in Rosenheim. Kostenloses Basisprofil aus kuratiertem regionalem Startdatenbestand. Dieses Profil ist noch nicht vom Betrieb verifiziert. K","companies.description","Alias direkt in companies.description gefunden und fachlich dem Gewerk architekt zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"4e67114c-4c98-4840-906c-6d2246ae59d3","Huber & Sohn GmbH & Co. KG","Eiselfing","Fensterbau","fenster","Fenster","high","Fenster","company_trades.evidence","Service-Name direkt in company_trades.evidence gefunden und fachlich dem Gewerk fensterbau zuordenbar.","review_and_confirm_company_service","REVIEW_MANUALLY","Fenster ist plausibel, aber der Betrieb hat viele Treffer; erst manuell prüfen.","",""
"04e34b42-6685-4740-a62e-75bd33c3ff6e","Schreinerei Dandl KG","Fridolfing","Fensterbau","fenster","Fenster","high","Fenster","company_trades.evidence","Service-Name direkt in company_trades.evidence gefunden und fachlich dem Gewerk fensterbau zuordenbar.","review_and_confirm_company_service","REVIEW_MANUALLY","Fenster ist plausibel, aber der Betrieb hat viele Treffer; erst manuell prüfen.","",""
"f852a236-933d-476d-945e-2d50bbf7b154","Niedermaier GmbH","Raubling","Fensterbau","fenster","Fenster","high","Fenster","company_trades.evidence","Service-Name direkt in company_trades.evidence gefunden und fachlich dem Gewerk fensterbau zuordenbar.","review_and_confirm_company_service","REVIEW_MANUALLY","Fenster ist plausibel, aber der Betrieb hat viele Treffer; erst manuell prüfen.","",""
"3a08dfe1-c996-4bc1-94d5-8d72f74a2636","Martin Angerer GmbH","Riedering-Söllhuben","Fensterbau","fenster","Fenster","high","Fenster","company_trades.evidence","Service-Name direkt in company_trades.evidence gefunden und fachlich dem Gewerk fensterbau zuordenbar.","review_and_confirm_company_service","REVIEW_MANUALLY","Fenster ist plausibel, aber der Betrieb hat viele Treffer; erst manuell prüfen.","",""
"f9a22233-53b4-42d0-b02a-2b0f6c879798","FeBaTec Fenster- und Bauelementetechnik GmbH","Rosenheim","Fensterbau","fenster","Fenster","high","Fenster / Metallbau","company_trades.evidence","Service-Name direkt in company_trades.evidence gefunden und fachlich dem Gewerk fensterbau zuordenbar.","review_and_confirm_company_service","REVIEW_MANUALLY","Fenster ist plausibel, aber der Betrieb hat viele Treffer; erst manuell prüfen.","",""
"1bc5e1ea-245d-4145-939d-c5e08945fae3","Schreinerei Andreas Huber","Stephanskirchen","Fensterbau","fenster","Fenster","high","Fenster","company_trades.evidence","Service-Name direkt in company_trades.evidence gefunden und fachlich dem Gewerk fensterbau zuordenbar.","review_and_confirm_company_service","REVIEW_MANUALLY","Fenster ist plausibel, aber der Betrieb hat viele Treffer; erst manuell prüfen.","",""
"df7b09bf-b7f5-4800-9a3f-807facd70cda","Dachdeckerei Otto Spenglerei","Bad Aibling","Dachdeckerarbeiten","dachsanierung","Dachsanierung","high","ng. Auf der Firmenwebsite werden u. a. Leistungen in den Bereichen Umbau, Sanierung, Dachsanierung beschrieben. Der Eintrag wurde aus öffentlich zugänglichen Unternehmensquellen vorbereitet. Der Eintrag ist noch nicht vom Betrieb bes","companies.description","Service-Name direkt in companies.description gefunden und fachlich dem Gewerk dachdeckerarbeiten zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"ee3150b7-fbb1-49b1-bcfe-c4579cf58296","Meyer Bauabdichtung: Bau-Abdichtung Kuppeldach Bad Aibling I Dachabdichtung","Bad Aibling","Dachdeckerarbeiten","dachsanierung","Dachsanierung","high","Firmenwebsite werden u. a. Leistungen in den Bereichen Sanierung, Pflasterarbeiten, Dachsanierung beschrieben. Der Eintrag wurde aus öffentlich zugänglichen Unternehmensquellen vorbereitet. Der Eintrag ist noch nicht vom Betrieb bes","companies.description","Service-Name direkt in companies.description gefunden und fachlich dem Gewerk dachdeckerarbeiten zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"4e8cb327-5d76-4901-bcbf-80dde715997a","Spenglerei Paul","Bad Aibling","Dachdeckerarbeiten","dachsanierung","Dachsanierung","high","g. Auf der Firmenwebsite werden u. a. Leistungen in den Bereichen Pflasterarbeiten, Dachsanierung, Spenglerarbeiten beschrieben. Der Eintrag wurde aus öffentlich zugänglichen Unternehmensquellen vorbereitet. Der Eintrag ist noch nich","companies.description","Service-Name direkt in companies.description gefunden und fachlich dem Gewerk dachdeckerarbeiten zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"e55c8298-d4ac-453e-bb58-a91cca3ea090","Zimmerei Heiß + Heiß","Bad Aibling","Dachdeckerarbeiten","dachsanierung","Dachsanierung","high","Umbau, Sanierung, Pflasterarbeiten, Dachsanierung, Zimmererarbeiten, Schreinerarbeiten, Netzwerktechnik","company_trades.evidence","Service-Name direkt in company_trades.evidence gefunden und fachlich dem Gewerk dachdeckerarbeiten zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"24345cdf-129b-4b05-95be-c162ecd1f2ff","Baumann KG – Rosenheim","Rosenheim","Dachdeckerarbeiten","dachsanierung","Dachsanierung","high","Umbau, Sanierung, Pflasterarbeiten, Dachsanierung, Zimmererarbeiten, Netzwerktechnik","company_trades.evidence","Service-Name direkt in company_trades.evidence gefunden und fachlich dem Gewerk dachdeckerarbeiten zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"38ae9783-c4b2-4292-8a05-c0d70103da10","bauwerk singer: Holzarchitektur & moderne","Rosenheim","Dachdeckerarbeiten","dachsanierung","Dachsanierung","high","Umbau, Sanierung, Pflasterarbeiten, Dachsanierung, Zimmererarbeiten, Netzwerktechnik","company_trades.evidence","Service-Name direkt in company_trades.evidence gefunden und fachlich dem Gewerk dachdeckerarbeiten zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
"a5f18393-e748-4f4a-ae73-3816d35b6c2a","Dachdeckerei Paul Horner","Rosenheim","Dachdeckerarbeiten","dachsanierung","Dachsanierung","high","eiten in Rosenheim. Auf der Firmenwebsite werden u. a. Leistungen in den Bereichen Dachsanierung, Spenglerarbeiten, Netzwerktechnik beschrieben. Der Eintrag wurde aus öffentlich zugänglichen Unternehmensquellen vorbereitet. Der Eintr","companies.description","Service-Name direkt in companies.description gefunden und fachlich dem Gewerk dachdeckerarbeiten zuordenbar.","review_and_confirm_company_service","READY_TO_APPROVE","Direkter Leistungsbegriff in Evidence, passendes Gewerk und Ort vorhanden, kein Ambiguity-Hinweis.","",""
